Year,STNNBR,LATITUDE,LONGITUDE,CTDDEPTH,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
2010,10,17.35,-20.82,800,22.84,2,34.65,2,0.00,2,2.27,2
2010,10,17.35,-20.83,964,23.91,2,32.23,2,0.00,2,2.14,2
2010,10,17.35,-20.83,964,23.62,2,32.24,2,0.00,2,2.14,2
2010,10,17.35,-20.83,1100,23.42,2,29.74,2,0.00,2,1.98,2
2010,10,17.35,-20.83,1100,23.71,2,29.80,2,0.00,2,1.99,2
2010,10,17.35,-20.83,1249,23.42,2,27.63,2,0.00,2,1.85,2
2010,10,17.35,-20.83,1249,23.23,2,27.67,2,0.00,2,1.86,2
2010,10,17.35,-20.83,1498,23.13,2,24.43,2,0.00,2,1.65,2
2010,10,17.35,-20.83,1498,23.32,2,24.43,2,0.00,2,1.66,2
2010,10,17.35,-20.83,1750,24.40,2,22.81,2,0.00,2,1.55,2
2010,10,17.35,-20.83,1750,24.20,2,22.82,2,0.00,2,1.54,2
2010,10,17.35,-20.83,1999,26.06,2,21.90,2,0.00,2,1.48,2
2010,10,17.35,-20.83,1999,26.25,2,21.89,2,0.00,2,1.47,2
2010,10,17.35,-20.83,2249,28.59,2,21.54,2,0.00,2,1.46,2
2010,10,17.35,-20.83,2249,28.79,2,21.57,2,0.00,2,1.47,2
2010,10,17.35,-20.83,2499,32.11,2,21.36,2,0.00,2,1.45,2
2010,10,17.35,-20.83,2499,31.91,2,21.35,2,0.00,2,1.46,2
2010,10,17.35,-20.83,2698,34.25,2,21.35,2,0.00,2,1.47,2
2010,10,17.35,-20.83,2698,34.06,2,21.35,2,0.00,2,1.46,2
2010,10,17.35,-20.83,2999,37.96,2,21.53,2,0.00,2,1.46,2
2010,10,17.35,-20.83,2999,37.96,2,21.51,2,0.00,2,1.46,2
2010,10,17.35,-20.83,3278,43.33,2,22.17,2,0.00,2,1.51,2
2010,10,17.35,-20.83,3278,43.72,2,22.11,2,0.00,2,1.51,2
2010,10,17.35,-20.83,3321,46.06,2,22.60,2,0.00,2,1.53,2
2010,10,17.35,-20.83,3321,45.48,2,22.53,2,0.01,2,1.53,2
2010,11,17.35,-22.78,30,0.39,2,0.01,2,0.00,2,0.05,2
2010,11,17.35,-22.78,30,0.29,2,0.00,2,0.00,2,0.04,2
2010,11,17.35,-22.78,62,1.17,2,1.77,2,0.26,2,0.25,2
2010,11,17.35,-22.78,62,1.27,2,1.82,2,0.27,2,0.26,2
2010,11,17.35,-22.78,85,3.22,2,13.61,2,0.05,2,0.85,2
2010,11,17.35,-22.78,85,3.22,2,13.46,2,0.05,2,0.84,2
2010,11,17.35,-22.78,136,5.07,2,17.81,2,0.00,2,1.07,2
2010,11,17.35,-22.78,136,5.17,2,17.76,2,0.00,2,1.07,2
2010,11,17.35,-22.78,180,6.14,2,19.55,2,0.00,2,1.17,2
2010,11,17.35,-22.78,180,6.05,2,19.50,2,0.00,2,1.17,2
2010,11,17.35,-22.78,200,6.44,2,20.08,2,0.00,2,1.20,2
2010,11,17.35,-22.78,200,6.44,2,20.07,2,0.00,2,1.20,2
2010,11,17.35,-22.78,250,7.90,2,22.71,2,0.00,2,1.36,2
2010,11,17.35,-22.78,250,7.70,2,22.64,2,0.00,2,1.36,2
2010,11,17.35,-22.78,301,9.27,2,25.50,2,0.00,2,1.53,2
2010,11,17.35,-22.78,301,9.36,2,25.48,2,0.00,2,1.52,2
2010,11,17.35,-22.78,351,10.44,2,26.87,2,0.00,2,1.60,2
2010,11,17.35,-22.78,351,10.44,2,26.82,2,0.00,2,1.61,2
2010,11,17.35,-22.78,450,13.56,2,29.86,2,0.00,2,1.81,2
2010,11,17.35,-22.78,450,13.66,2,29.83,2,0.00,2,1.81,2
2010,11,17.35,-22.78,600,18.25,2,32.40,2,0.00,2,2.04,2
2010,11,17.35,-22.78,600,18.34,2,32.19,2,0.00,2,2.04,2
2010,11,17.35,-22.78,801,22.15,2,32.78,2,0.00,2,2.12,2
2010,11,17.35,-22.78,801,22.05,2,32.67,2,0.00,2,2.12,2
2010,11,17.35,-22.78,964,23.13,2,31.03,2,0.01,2,2.04,2
2010,11,17.35,-22.78,964,23.23,2,30.67,2,0.01,2,2.03,2
2010,11,17.35,-22.78,1098,22.84,2,28.74,2,0.01,2,1.91,2
2010,11,17.35,-22.78,1098,22.84,2,28.74,2,0.00,2,1.92,2
2010,11,17.35,-22.78,1248,22.35,2,26.40,2,0.00,2,1.78,2
2010,11,17.35,-22.78,1248,22.35,2,26.41,2,0.00,2,1.78,2
2010,11,17.35,-22.78,1499,23.42,2,23.90,2,0.00,2,1.63,2
2010,11,17.35,-22.78,1499,23.32,2,23.94,2,0.00,2,1.62,2
2010,11,17.35,-22.78,1748,24.40,2,22.31,2,0.00,2,1.52,2
2010,11,17.35,-22.78,1748,24.30,2,22.29,2,0.00,2,1.52,2
2010,11,17.35,-22.78,1998,26.45,2,21.46,2,0.00,2,1.46,2
2010,11,17.35,-22.78,1998,26.54,2,21.50,2,0.00,2,1.47,2
2010,11,17.35,-22.78,2248,29.28,2,21.07,2,0.00,2,1.44,2
2010,11,17.35,-22.78,2248,29.28,2,21.04,2,0.00,2,1.44,2
2010,11,17.35,-22.78,2499,31.62,2,20.94,2,0.00,2,1.43,2
2010,11,17.35,-22.78,2499,31.72,2,20.92,2,0.00,2,1.43,2
2010,11,17.35,-22.78,2748,34.45,2,20.93,2,0.00,2,1.43,2
2010,11,17.35,-22.78,2748,34.35,2,20.95,2,0.00,2,1.43,2
2010,11,17.35,-22.78,2998,37.28,2,21.06,2,0.00,2,1.44,2
2010,11,17.35,-22.78,2998,36.99,2,21.07,2,0.00,2,1.43,2
2010,11,17.35,-22.78,3198,40.40,2,21.29,2,0.00,2,1.45,2
2010,11,17.35,-22.78,3198,39.91,2,21.28,2,0.00,2,1.44,2
2010,11,17.35,-22.78,3298,41.87,2,21.57,2,0.00,2,1.46,2
2010,11,17.35,-22.78,3298,41.57,2,21.56,2,0.00,2,1.46,2
2010,12,17.40,-24.50,38,0.39,2,0.00,2,0.00,2,0.02,2
2010,12,17.40,-24.50,38,0.29,2,0.00,2,0.00,2,0.02,2
2010,12,17.40,-24.50,48,0.49,2,0.00,2,0.00,2,0.07,2
2010,12,17.40,-24.50,48,0.39,2,0.00,2,0.00,2,0.07,2
2010,12,17.40,-24.50,72,0.88,2,1.74,2,0.20,2,0.22,2
2010,12,17.40,-24.50,72,0.78,2,1.71,2,0.20,2,0.22,2
2010,12,17.40,-24.50,90,1.46,2,5.94,2,0.08,2,0.43,2
2010,12,17.40,-24.50,90,1.56,2,6.00,2,0.08,2,0.43,2
2010,12,17.40,-24.50,135,2.34,2,9.28,2,0.02,2,0.56,2
2010,12,17.40,-24.50,135,2.34,2,9.23,2,0.02,2,0.57,2
2010,12,17.40,-24.50,185,-999.00,9,-999.00,9,-999.00,9,-999.00,9
2010,12,17.40,-24.50,185,4.97,2,16.73,2,0.00,2,1.00,2
2010,12,17.40,-24.50,235,6.83,2,21.42,2,0.00,2,1.29,2
2010,12,17.40,-24.50,235,6.83,2,21.35,2,0.00,2,1.29,2
2010,12,17.40,-24.50,286,8.88,2,25.20,2,0.00,2,1.51,2
2010,12,17.40,-24.50,286,9.07,2,25.18,2,0.00,2,1.51,2
2010,12,17.40,-24.50,351,10.93,2,27.94,2,0.00,2,1.68,2
2010,12,17.40,-24.50,351,10.83,2,27.89,2,0.00,2,1.68,2
2010,12,17.40,-24.50,451,13.46,2,30.49,2,0.00,2,1.85,2
2010,12,17.40,-24.50,451,13.46,2,30.30,2,0.00,2,1.84,2
2010,12,17.40,-24.50,601,17.76,2,32.40,2,0.00,2,2.04,2
2010,12,17.40,-24.50,601,17.76,2,32.38,2,0.00,2,2.05,2
2010,12,17.40,-24.50,801,22.25,2,33.39,2,0.00,2,2.17,2
2010,12,17.40,-24.50,801,22.35,2,33.31,2,0.00,2,2.17,2
2010,12,17.40,-24.50,964,23.42,2,31.69,2,0.01,2,2.08,2
2010,12,17.40,-24.50,964,23.23,2,31.21,2,0.01,2,2.06,2
2010,12,17.40,-24.50,1099,22.83,2,28.40,2,0.01,2,1.89,2
2010,12,17.40,-24.50,1099,22.64,2,28.42,2,0.01,2,1.90,2
2010,12,17.40,-24.50,1257,22.15,2,25.95,2,0.01,2,1.75,2
2010,12,17.40,-24.50,1257,22.25,2,25.98,2,0.00,2,1.75,2
2010,12,17.40,-24.50,1499,23.13,2,23.76,2,0.00,2,1.62,2
2010,12,17.40,-24.50,1499,23.22,2,23.82,2,0.00,2,1.62,2
2010,12,17.40,-24.50,1749,24.01,2,22.28,2,0.01,2,1.52,2
2010,12,17.40,-24.50,1749,23.91,2,22.35,2,0.00,2,1.52,2
2010,12,17.40,-24.50,1999,25.66,2,21.57,2,0.00,2,1.48,2
2010,12,17.40,-24.50,1999,25.47,2,21.58,2,0.01,2,1.47,2
2010,12,17.40,-24.50,2248,27.62,2,21.18,2,0.00,2,1.44,2
2010,12,17.40,-24.50,2248,28.10,2,21.22,2,0.00,2,1.46,2
2010,12,17.40,-24.50,2499,30.94,2,21.16,2,0.00,2,1.45,2
2010,12,17.40,-24.50,2499,30.94,2,21.14,2,0.01,2,1.45,2
2010,12,17.40,-24.50,2749,33.28,2,21.08,2,0.00,2,1.45,2
2010,12,17.40,-24.50,2749,33.28,2,21.05,2,0.00,2,1.44,2
2010,12,17.40,-24.50,2998,35.81,2,21.13,2,0.00,2,1.44,2
2010,12,17.40,-24.50,2998,35.91,2,21.10,2,0.00,2,1.44,2
2010,12,17.40,-24.50,3198,39.23,2,21.43,2,0.00,2,1.46,2
2010,12,17.40,-24.50,3198,38.74,2,21.37,2,0.00,2,1.46,2
2010,12,17.40,-24.50,3498,41.87,2,21.76,2,0.00,2,1.47,2
2010,12,17.40,-24.50,3498,41.77,2,21.76,2,0.00,2,1.47,2
