Station_ID,Start_Latitude,Start_Longitude,Sample_Depth,Hg0_pM,HgT_pM,DMHg_pM,MMHg_pM,HgP_pmol_ug,MMHgP_pmol_ug,POC_umolC_kg,Hg0_pM,HgT_pM,DMHg_pM,MMHg_pM,TRANSM,FLUORM,CTDPRS,CTDTMP,CTDSAL,CTDOXY,SILCAT,NITRAT,PHSPHT
32,89.995,11.91,149,0,0.83,0.041,0.078,0.004966467,6.62E-05,0.195531577,0,0.83,0.041,0.078,4.4639,0.015,150.6,-0.9451,34.3499,299.1,4.59,8.52,0.64
32,89.995,11.91,149,0,0.83,0.041,0.078,0.004966467,6.62E-05,0.195531577,0,0.83,0.041,0.078,4.4563,0.014,150.6,-0.9451,34.3499,299.1,4.59,8.51,0.64
32,89.995,11.91,149,0,0.83,0.041,0.078,0.004966467,6.62E-05,0.195531577,0,0.83,0.041,0.078,4.4563,0.014,150.6,-0.9451,34.3499,299.1,4.59,8.52,0.64
32,89.995,11.91,274,0,,0.06,0.037,0.006671963,6.67E-05,0.12362244,0,,0.06,0.037,4.4676,0.01,277,1.0716,34.8299,287,4.79,11.65,0.77
32,89.995,11.91,274,0,,0.06,0.037,0.006671963,6.67E-05,0.12362244,0,,0.06,0.037,4.4676,0.01,277,1.0716,34.8299,287,4.79,11.66,0.78
32,89.995,11.91,274,0,,0.06,0.037,0.006671963,6.67E-05,0.12362244,0,,0.06,0.037,4.4611,0.01,277,1.0716,34.8299,287,4.79,11.65,0.77
32,89.995,11.91,274,0,,0.06,0.037,0.006671963,6.67E-05,0.12362244,0,,0.06,0.037,4.4611,0.01,277,1.0716,34.8299,287,4.79,11.66,0.78
32,89.995,11.91,349,0.06,1.02,0.034,0.052,0.003834266,3.67E-05,0.106719676,0.06,1.02,0.034,0.052,4.4666,0.01,352.9,1.2222,34.8735,288.8,4.98,11.89,0.79
32,89.995,11.91,349,0.06,1.02,0.034,0.052,0.003834266,3.67E-05,0.106719676,0.06,1.02,0.034,0.052,4.4666,0.01,352.9,1.2222,34.8735,288.8,4.88,11.9,0.78
32,89.995,11.91,349,0.06,1.02,0.034,0.052,0.003834266,3.67E-05,0.106719676,0.06,1.02,0.034,0.052,4.4602,0.01,352.9,1.2222,34.8735,288.8,4.98,11.89,0.79
32,89.995,11.91,349,0.06,1.02,0.034,0.052,0.003834266,3.67E-05,0.106719676,0.06,1.02,0.034,0.052,4.4602,0.01,352.9,1.2222,34.8735,288.8,4.88,11.9,0.78
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,504.8,0.8424,34.8919,293.6,5.28,11.96,0.8
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,504.8,0.8424,34.8919,293.6,5.28,11.96,0.8
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,504.8,0.8424,34.8919,293.6,5.28,11.99,0.8
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,504.8,0.8424,34.8919,293.6,5.28,11.99,0.8
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,505.1,0.8532,34.8927,290.6,5.37,11.86,0.8
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,505.1,0.8532,34.8927,290.6,5.37,11.86,0.8
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,505.1,0.8532,34.8927,290.6,5.37,11.95,0.81
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.4664,0.01,505.1,0.8532,34.8927,290.6,5.37,11.95,0.81
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,504.8,0.8424,34.8919,293.6,5.28,11.96,0.8
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,504.8,0.8424,34.8919,293.6,5.28,11.96,0.8
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,504.8,0.8424,34.8919,293.6,5.28,11.99,0.8
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,504.8,0.8424,34.8919,293.6,5.28,11.99,0.8
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,505.1,0.8532,34.8927,290.6,5.37,11.86,0.8
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,505.1,0.8532,34.8927,290.6,5.37,11.86,0.8
32,89.995,11.91,499,0.16,0.79,0.016,0.052,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,505.1,0.8532,34.8927,290.6,5.37,11.95,0.81
32,89.995,11.91,499,0,0.23,0.024,0.017,0.002309129,3.26E-05,0.088911002,0.08,0.51,0.02,0.0345,4.46,0.01,505.1,0.8532,34.8927,290.6,5.37,11.95,0.81
32,89.995,11.91,1299,0.16,0.25,0.023,0.06,0.002145634,0,0.059052639,0.16,0.25,0.023,0.06,4.4615,0.011,1317.2,-0.3294,34.9142,292,7.72,12.99,0.89
32,89.995,11.91,1299,0.16,0.25,0.023,0.06,0.002145634,0,0.059052639,0.16,0.25,0.023,0.06,4.4615,0.011,1317.2,-0.3294,34.9142,292,7.72,12.99,0.89
32,89.995,11.91,1899,0,0.66,0.029,0.044,0.005349657,6.62E-05,0.037701394,0,0.66,0.029,0.044,4.4627,0.01,1928.3,-0.5693,34.9255,287.4,10.65,14.23,0.96
32,89.995,11.91,1899,0,0.66,0.029,0.044,0.005349657,6.62E-05,0.037701394,0,0.66,0.029,0.044,4.4627,0.01,1928.3,-0.5693,34.9255,287.4,10.55,14.2,0.97
32,89.995,11.91,2349,0,0.28,0.02,0.027,0.013793845,0.000214571,0.031403126,0,0.28,0.02,0.027,4.463,0.01,2387.9,-0.7175,34.9224,292.6,10.65,14.38,0.98
32,89.995,11.91,2349,0,0.28,0.02,0.027,0.013793845,0.000214571,0.031403126,0,0.28,0.02,0.027,4.463,0.01,2387.9,-0.7175,34.9224,292.6,10.65,14.41,0.98
32,89.995,11.91,2799,0.15,0.66,0.039,0.03,0.006371382,2.91E-05,0.020165452,0.15,0.66,0.039,0.03,4.4643,0.01,2848.4,-0.7435,34.9275,296,10.74,14.47,0.98
32,89.995,11.91,2799,0.15,0.66,0.039,0.03,0.006371382,2.91E-05,0.020165452,0.15,0.66,0.039,0.03,4.4643,0.01,2848.4,-0.7435,34.9275,296,10.84,14.46,0.98
32,89.995,11.91,3224,0.11,0.71,0.038,0.034,0.013830073,1.31E-05,0.032377202,0.11,0.71,0.038,0.034,4.4634,0.01,3284.4,-0.7324,34.9337,299.6,11.13,14.5,0.98
32,89.995,11.91,3224,0.11,0.71,0.038,0.034,0.013830073,1.31E-05,0.032377202,0.11,0.71,0.038,0.034,4.4634,0.01,3284.4,-0.7324,34.9337,299.6,11.04,14.49,0.98
32,89.995,11.91,4159,0.15,0.5,0.027,0.034,0.005095089,7.73E-05,0.060243196,0.15,0.5,0.027,0.034,4.4642,0.011,4246,-0.6491,34.9413,309.7,11.23,14.35,0.99
32,89.995,11.91,4159,0.15,0.5,0.027,0.034,0.005095089,7.73E-05,0.060243196,0.15,0.5,0.027,0.034,4.4642,0.011,4246,-0.6491,34.9413,309.7,11.13,14.38,0.99
32,89.995,11.91,4199,0.18,0.5,0.07,0.013,0.003524616,8.13E-05,0.050482773,0.18,0.5,0.07,0.013,4.4623,0.011,4287.3,-0.6449,34.9411,310.7,11.13,14.39,0.98
32,89.995,11.91,4199,0.18,0.5,0.07,0.013,0.003524616,8.13E-05,0.050482773,0.18,0.5,0.07,0.013,4.4623,0.011,4287.3,-0.6449,34.9411,310.7,11.13,14.4,0.99
38,87.825,-148.874,19,0.33,1.42,0.002,0,0.004623816,0.000127554,0.521392164,0.33,1.42,0.002,0,4.4394,0.055,19.3,-1.4549,28.5881,365.6,13.15,0.75,0.74
38,87.825,-148.874,19,0.33,1.42,0.002,0,0.004623816,0.000127554,0.521392164,0.33,1.42,0.002,0,4.4394,0.055,19.3,-1.4549,28.5881,365.6,13.15,0.57,0.73
38,87.825,-148.874,19,0.33,1.42,0.002,0,0.004623816,0.000127554,0.521392164,0.33,1.42,0.002,0,4.4379,0.074,19.3,-1.4549,28.5881,365.6,13.15,0.75,0.74
38,87.825,-148.874,19,0.33,1.42,0.002,0,0.004623816,0.000127554,0.521392164,0.33,1.42,0.002,0,4.4379,0.074,19.3,-1.4549,28.5881,365.6,13.15,0.57,0.73
38,87.825,-148.874,44,0.04,1.28,0.014,0,0.010211555,7.01E-05,0.352764287,0.04,1.28,0.014,0,4.4468,0.036,44.4,-1.5935,30.4279,345.8,12.15,2.88,0.77
38,87.825,-148.874,44,0.04,1.28,0.014,0,0.010211555,7.01E-05,0.352764287,0.04,1.28,0.014,0,4.4468,0.036,44.4,-1.5935,30.4279,345.8,12.05,2.56,0.77
38,87.825,-148.874,44,0.04,1.28,0.014,0,0.010211555,7.01E-05,0.352764287,0.04,1.28,0.014,0,4.4483,0.038,44.4,-1.5935,30.4279,345.8,12.15,2.88,0.77
38,87.825,-148.874,44,0.04,1.28,0.014,0,0.010211555,7.01E-05,0.352764287,0.04,1.28,0.014,0,4.4483,0.038,44.4,-1.5935,30.4279,345.8,12.05,2.56,0.77
38,87.825,-148.874,62,0.09,1.16,0.018,0.017,0.004183722,7.11E-05,0.29232618,0.09,1.16,0.018,0.017,4.4521,0.023,62.6,-1.6084,32.0934,322.6,14.78,6.46,0.95
38,87.825,-148.874,62,0.09,1.16,0.018,0.017,0.004183722,7.11E-05,0.29232618,0.09,1.16,0.018,0.017,4.4521,0.023,62.6,-1.6084,32.0934,322.6,12.43,5.47,0.85
38,87.825,-148.874,62,0.09,1.16,0.018,0.017,0.004183722,7.11E-05,0.29232618,0.09,1.16,0.018,0.017,4.4517,0.021,62.6,-1.6084,32.0934,322.6,14.78,6.46,0.95
38,87.825,-148.874,62,0.09,1.16,0.018,0.017,0.004183722,7.11E-05,0.29232618,0.09,1.16,0.018,0.017,4.4517,0.021,62.6,-1.6084,32.0934,322.6,12.43,5.47,0.85
38,87.825,-148.874,99,0.15,1.48,0.002,0.028,0.008499056,6.84E-05,0.181849458,0.15,1.48,0.002,0.028,4.4549,0.018,100.2,-1.4619,33.6978,285.1,13.2,0.85,0.76
38,87.825,-148.874,99,0.15,1.48,0.002,0.028,0.008499056,6.84E-05,0.181849458,0.15,1.48,0.002,0.028,4.4549,0.018,100.2,-1.4619,33.6978,285.1,13.2,0.6,0.75
38,87.825,-148.874,99,0.15,1.48,0.002,0.028,0.008499056,6.84E-05,0.181849458,0.15,1.48,0.002,0.028,4.4557,0.018,100.2,-1.4619,33.6978,285.1,13.2,0.85,0.76
38,87.825,-148.874,99,0.15,1.48,0.002,0.028,0.008499056,6.84E-05,0.181849458,0.15,1.48,0.002,0.028,4.4557,0.018,100.2,-1.4619,33.6978,285.1,13.2,0.6,0.75
38,87.825,-148.874,199,0.08,1.04,0.057,0.024,0.002144773,2.41E-05,0.227048427,0.08,1.04,0.057,0.024,4.465,0.014,201.2,0.1405,34.6055,285.9,5.67,10.34,0.75
38,87.825,-148.874,199,0.08,1.04,0.057,0.024,0.002144773,2.41E-05,0.227048427,0.08,1.04,0.057,0.024,4.465,0.014,201.2,0.1405,34.6055,285.9,5.76,10.43,0.77
38,87.825,-148.874,199,0.08,1.04,0.057,0.024,0.002144773,2.41E-05,0.227048427,0.08,1.04,0.057,0.024,4.4671,0.013,201.2,0.1405,34.6055,285.9,5.67,10.34,0.75
38,87.825,-148.874,199,0.08,1.04,0.057,0.024,0.002144773,2.41E-05,0.227048427,0.08,1.04,0.057,0.024,4.4671,0.013,201.2,0.1405,34.6055,285.9,5.76,10.43,0.77
38,87.825,-148.874,799,0,0.57,0.012,0.036,0.002849604,3.26E-05,0.111550118,0,0.57,0.012,0.036,4.4694,0.01,809.5,0.0367,34.8733,290.6,6.45,12.24,0.85
38,87.825,-148.874,799,0,0.57,0.012,0.036,0.002849604,3.26E-05,0.111550118,0,0.57,0.012,0.036,4.4694,0.01,809.5,0.0367,34.8733,290.6,6.45,12.23,0.84
38,87.825,-148.874,1224,0,0.71,0.036,0.036,0.00448373,9.12E-05,0.062493942,0,0.71,0.036,0.036,4.4713,0.01,1241.1,-0.2876,34.9032,291,7.91,12.89,0.9
38,87.825,-148.874,1224,0,0.71,0.036,0.036,0.00448373,9.12E-05,0.062493942,0,0.71,0.036,0.036,4.4713,0.01,1241.1,-0.2876,34.9032,291,7.91,12.92,0.9
38,87.825,-148.874,2549,0.11,0.54,0.03,0.005,0.00459651,0.000143943,0.029971523,0.11,0.54,0.03,0.005,4.4683,0.01,2592.6,-0.3669,34.9516,288.1,12.89,14.5,1.01
38,87.825,-148.874,2549,0.11,0.54,0.03,0.005,0.00459651,0.000143943,0.029971523,0.11,0.54,0.03,0.005,4.4683,0.01,2592.6,-0.3669,34.9516,288.1,12.8,14.48,1.01
38,87.825,-148.874,2549,0.11,0.54,0.03,0.005,0.00459651,0.000143943,0.029971523,0.11,0.54,0.03,0.005,4.4682,0.01,2592.6,-0.3669,34.9516,288.1,12.89,14.5,1.01
38,87.825,-148.874,2549,0.11,0.54,0.03,0.005,0.00459651,0.000143943,0.029971523,0.11,0.54,0.03,0.005,4.4682,0.01,2592.6,-0.3669,34.9516,288.1,12.8,14.48,1.01
43,85.141,-149.873,54,0.13,2.4,0.034,0.011,0.00218334,3.37E-05,0.329326839,0.13,2.4,0.034,0.011,4.4552,0.015,54.7,-1.4846,31.0159,-999,9.99,2.85,0.83
43,85.141,-149.873,54,0.13,2.4,0.034,0.011,0.00218334,3.37E-05,0.329326839,0.13,2.4,0.034,0.011,4.4552,0.015,54.7,-1.4846,31.0159,-999,9.79,2.75,0.83
43,85.141,-149.873,54,0.13,2.4,0.034,0.011,0.00218334,3.37E-05,0.329326839,0.13,2.4,0.034,0.011,4.4518,0.019,54.7,-1.4846,31.0159,-999,9.99,2.85,0.83
43,85.141,-149.873,54,0.13,2.4,0.034,0.011,0.00218334,3.37E-05,0.329326839,0.13,2.4,0.034,0.011,4.4518,0.019,54.7,-1.4846,31.0159,-999,9.79,2.75,0.83
43,85.141,-149.873,74,0.13,0.9,0.036,0,0.017209347,7.62E-05,0.269310174,0.13,0.9,0.036,0,4.46,0.015,75.1,-1.5611,32.0271,-999,13.7,5.42,0.91
43,85.141,-149.873,74,0.13,0.9,0.036,0,0.017209347,7.62E-05,0.269310174,0.13,0.9,0.036,0,4.46,0.015,75.1,-1.5611,32.0271,-999,15.66,6.24,1
43,85.141,-149.873,74,0.13,0.9,0.036,0,0.017209347,7.62E-05,0.269310174,0.13,0.9,0.036,0,4.453,0.018,75.1,-1.5611,32.0271,-999,13.7,5.42,0.91
43,85.141,-149.873,74,0.13,0.9,0.036,0,0.017209347,7.62E-05,0.269310174,0.13,0.9,0.036,0,4.453,0.018,75.1,-1.5611,32.0271,-999,15.66,6.24,1
43,85.141,-149.873,100,0.08,0.93,0.044,0.011,0.007071121,0.000169707,0.276024916,0.08,0.93,0.044,0.011,4.4586,0.016,100.7,-1.4134,33.0933,-999,31.49,13.24,1.55
43,85.141,-149.873,100,0.08,0.93,0.044,0.011,0.007071121,0.000169707,0.276024916,0.08,0.93,0.044,0.011,4.4586,0.016,100.7,-1.4134,33.0933,-999,32.37,13.47,1.58
43,85.141,-149.873,100,0.08,0.93,0.044,0.011,0.007071121,0.000169707,0.276024916,0.08,0.93,0.044,0.011,4.4522,0.017,100.7,-1.4134,33.0933,-999,31.49,13.24,1.55
43,85.141,-149.873,100,0.08,0.93,0.044,0.011,0.007071121,0.000169707,0.276024916,0.08,0.93,0.044,0.011,4.4522,0.017,100.7,-1.4134,33.0933,-999,32.37,13.47,1.58
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4642,0.017,140.8,-1.0482,34.1667,-999,9.87,9.35,0.8
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4642,0.017,140.8,-1.0482,34.1667,-999,9.97,9.34,0.81
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4652,0.017,140.8,-1.0482,34.1667,-999,9.87,9.35,0.8
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4652,0.017,140.8,-1.0482,34.1667,-999,9.97,9.34,0.81
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4593,0.018,140.8,-1.0482,34.1667,-999,9.87,9.35,0.8
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4593,0.018,140.8,-1.0482,34.1667,-999,9.97,9.34,0.81
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4598,0.015,140.8,-1.0482,34.1667,-999,9.87,9.35,0.8
43,85.141,-149.873,139,0.34,0.99,0.05,0.018,0.004882517,2.79E-05,0.218859361,0.34,0.99,0.05,0.018,4.4598,0.015,140.8,-1.0482,34.1667,-999,9.97,9.34,0.81
43,85.141,-149.873,225,0.72,,0.044,0.011,0.006743784,0.000182082,0.150722977,0.72,,0.044,0.011,4.4698,0.012,227.2,0.284,34.6395,-999,6.94,11.02,0.79
43,85.141,-149.873,225,0.72,,0.044,0.011,0.006743784,0.000182082,0.150722977,0.72,,0.044,0.011,4.4698,0.012,227.2,0.284,34.6395,-999,6.94,11.07,0.8
43,85.141,-149.873,225,0.72,,0.044,0.011,0.006743784,0.000182082,0.150722977,0.72,,0.044,0.011,4.464,0.011,227.2,0.284,34.6395,-999,6.94,11.02,0.79
43,85.141,-149.873,225,0.72,,0.044,0.011,0.006743784,0.000182082,0.150722977,0.72,,0.044,0.011,4.464,0.011,227.2,0.284,34.6395,-999,6.94,11.07,0.8
43,85.141,-149.873,329,0.1,0.77,0.05,0.037,0.002302642,4.77E-05,0.13015117,0.1,0.77,0.05,0.037,4.471,0.009,332.9,0.8793,34.8416,-999,6.06,11.58,0.82
43,85.141,-149.873,329,0.1,0.77,0.05,0.037,0.002302642,4.77E-05,0.13015117,0.1,0.77,0.05,0.037,4.471,0.009,332.9,0.8793,34.8416,-999,6.06,11.88,0.81
43,85.141,-149.873,329,0.1,0.77,0.05,0.037,0.002302642,4.77E-05,0.13015117,0.1,0.77,0.05,0.037,4.465,0.01,332.9,0.8793,34.8416,-999,6.06,11.58,0.82
43,85.141,-149.873,329,0.1,0.77,0.05,0.037,0.002302642,4.77E-05,0.13015117,0.1,0.77,0.05,0.037,4.465,0.01,332.9,0.8793,34.8416,-999,6.06,11.88,0.81
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.1,0.5631,34.8515,-999,6.93,12.45,0.85
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.1,0.5631,34.8515,-999,6.93,12.45,0.85
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.1,0.5631,34.8515,-999,7.03,12.34,0.85
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.1,0.5631,34.8515,-999,7.03,12.34,0.85
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4696,0.009,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.1,0.5631,34.8515,-999,6.93,12.45,0.85
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.1,0.5631,34.8515,-999,6.93,12.45,0.85
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.1,0.5631,34.8515,-999,7.03,12.34,0.85
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.1,0.5631,34.8515,-999,7.03,12.34,0.85
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.26,,0.057,0.028,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,499,0.24,0.41,0.073,0,0.004277881,0.000188227,0.11455374,0.25,0.41,0.065,0.014,4.4662,0.01,505.2,0.5533,34.8532,-999,6.74,12.23,0.84
43,85.141,-149.873,999,0,0.38,0.143,0.018,0.002610597,0.00012074,0.055879315,0,0.38,0.143,0.018,4.4699,0.01,1012,-0.0843,34.8867,-999,7.42,12.54,0.88
43,85.141,-149.873,999,0,0.38,0.143,0.018,0.002610597,0.00012074,0.055879315,0,0.38,0.143,0.018,4.4699,0.01,1012,-0.0843,34.8867,-999,7.42,12.52,0.88
43,85.141,-149.873,1399,0.23,0.61,0.04,0.025,0.007158408,0.000334059,0.028119823,0.23,0.61,0.04,0.025,4.4708,0.01,1418.8,-0.2993,34.9166,-999,9.27,13.28,0.93
43,85.141,-149.873,1399,0.23,0.61,0.04,0.025,0.007158408,0.000334059,0.028119823,0.23,0.61,0.04,0.025,4.4708,0.01,1418.8,-0.2993,34.9166,-999,9.47,13.29,0.94
48,80.499,-148.597,500,0.07,0.87,0.09,0.012,0.00332129,0,0.092011534,0.07,0.87,0.09,0.012,4.4697,0.01,506,0.8493,34.8515,276.4,6.25,12.13,0.83
48,80.499,-148.597,500,0.07,0.87,0.09,0.012,0.00332129,0,0.092011534,0.07,0.87,0.09,0.012,4.4697,0.01,506,0.8493,34.8515,276.4,6.25,12.14,0.83
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4429,0.07,19.6,-1.3994,27.6248,320.8,2.65,0,0.57
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4429,0.07,19.6,-1.3994,27.6248,320.8,2.65,0,0.57
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4429,0.07,19.6,-1.3994,27.6248,320.8,2.65,0.02,0.58
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4429,0.07,19.6,-1.3994,27.6248,320.8,2.65,0.02,0.58
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4147,0.063,19.6,-1.3994,27.6248,320.8,2.65,0,0.57
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4147,0.063,19.6,-1.3994,27.6248,320.8,2.65,0,0.57
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4147,0.063,19.6,-1.3994,27.6248,320.8,2.65,0.02,0.58
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.06,1.57,0.001,0.025,4.4147,0.063,19.6,-1.3994,27.6248,320.8,2.65,0.02,0.58
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4425,0.089,23.5,-1.1333,29.1016,328.3,2.55,0,0.58
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4425,0.089,23.5,-1.1333,29.1016,328.3,2.55,0,0.58
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4425,0.089,23.5,-1.1333,29.1016,328.3,2.55,0.01,0.59
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4425,0.089,23.5,-1.1333,29.1016,328.3,2.55,0.01,0.59
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4139,0.08,23.5,-1.1333,29.1016,328.3,2.55,0,0.58
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4139,0.08,23.5,-1.1333,29.1016,328.3,2.55,0,0.58
52,77.481,-147.954,19,0.06,1.57,0.001,0.025,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4139,0.08,23.5,-1.1333,29.1016,328.3,2.55,0.01,0.59
52,77.481,-147.954,23,0.57,,0.005,0.026,0.038843143,5.69E-05,0.747234614,0.57,,0.005,0.026,4.4139,0.08,23.5,-1.1333,29.1016,328.3,2.55,0.01,0.59
52,77.481,-147.954,36,0.07,1.06,0.004,0.02,0.16609673,0.041779716,0.908174762,0.07,1.06,0.004,0.02,4.4363,0.103,36.2,-1.2604,29.3765,327.2,2.84,0.11,0.61
52,77.481,-147.954,36,0.07,1.06,0.004,0.02,0.16609673,0.041779716,0.908174762,0.07,1.06,0.004,0.02,4.4363,0.103,36.2,-1.2604,29.3765,327.2,2.75,0,0.61
